raw_id,chat,message_date,text_len,audit_class,usefulness,system_result,coverage_reason,intake_status,queue_status,batch_status,run_id,run_status,final_decision,single_score,material_count,embedding_count,preview
2673,Vibe Dev,2026-06-24T17:07:15+00:00,3,NOT_USEFUL,0,REPLAYED_NO_EMBEDDING,replay_message_exists_but_no_embedding,PROCESSED,PROCESSED,PROCESSED,197,COMPLETED,REJECTED_SINGLE_MESSAGE,,0,0,)))
2674,Vibe Dev,2026-06-24T17:07:48+00:00,14,NOT_USEFUL,0,REPLAYED_NO_EMBEDDING,replay_message_exists_but_no_embedding,PROCESSED,PROCESSED,PROCESSED,197,COMPLETED,REJECTED_SINGLE_MESSAGE,,0,0,что это к чему
2675,Vibe Dev,2026-06-24T17:08:55+00:00,144,NOT_USEFUL,28,CANDIDATE_ONLY,replay_message_exists_but_no_embedding,PROCESSED,PROCESSED,PROCESSED,197,COMPLETED,REJECTED_SINGLE_MESSAGE,0.0,0,0,"то что можно заявку на вакансию подать, хотя сам список вакансий отсутствует, ищут -Нам важно, что вы умеете делать, а не где вы этому научились"
2676,Vibe Dev,2026-06-24T17:09:33+00:00,20,NOT_USEFUL,0,REPLAYED_NO_EMBEDDING,replay_message_exists_but_no_embedding,PROCESSED,PROCESSED,PROCESSED,197,COMPLETED,REJECTED_SINGLE_MESSAGE,0.0,0,0,Ты это имеешь ввиду?
2677,Vibe Dev,2026-06-24T17:09:52+00:00,17,NOT_USEFUL,0,REPLAYED_NO_EMBEDDING,replay_message_exists_but_no_embedding,PROCESSED,PROCESSED,PROCESSED,197,COMPLETED,REJECTED_SINGLE_MESSAGE,,0,0,не увидел списка)
2678,Vibe Dev,2026-06-24T17:09:59+00:00,38,NOT_USEFUL,16,MATERIALIZED,materialized,PROCESSED,PROCESSED,PROCESSED,197,COMPLETED,CANDIDATE,,1,1,https://www.anthropic.com/careers/jobs
2679,Vibe Dev,2026-06-24T17:10:15+00:00,18,NOT_USEFUL,0,CANDIDATE_ONLY,replay_message_exists_but_no_embedding,PROCESSED,PROCESSED,PROCESSED,197,COMPLETED,REJECTED_SINGLE_MESSAGE,0.0,0,0,Я сразу ниже пошел
2680,Vibe Dev,2026-06-24T17:10:44+00:00,39,NOT_USEFUL,0,CANDIDATE_ONLY,replay_message_exists_but_no_embedding,PROCESSED,PROCESSED,PROCESSED,197,COMPLETED,REJECTED_SINGLE_MESSAGE,0.0,0,0,размер мозга разраба кокпита впечатляет
2681,Vibe Dev,2026-06-24T17:10:44+00:00,18,NOT_USEFUL,0,CANDIDATE_ONLY,replay_message_exists_but_no_embedding,PROCESSED,PROCESSED,PROCESSED,199,COMPLETED,REJECTED_SINGLE_MESSAGE,0.0,0,0,Невнимательность..
2682,Vibe Dev,2026-06-24T17:10:53+00:00,7,NOT_USEFUL,0,REPLAYED_NO_EMBEDDING,replay_message_exists_but_no_embedding,PROCESSED,PROCESSED,PROCESSED,199,COMPLETED,REJECTED_SINGLE_MESSAGE,0.0,0,0,почему?
2683,Vibe Dev,2026-06-24T17:10:57+00:00,0,NOT_USEFUL,0,REPLAYED_NO_EMBEDDING,text_extraction_empty_or_no_text,PROCESSED,PROCESSED,PROCESSED,199,COMPLETED,REJECTED_SINGLE_MESSAGE,,0,0,
2684,Vibe Dev,2026-06-24T17:11:19+00:00,42,NOT_USEFUL,0,CANDIDATE_ONLY,replay_message_exists_but_no_embedding,PROCESSED,PROCESSED,PROCESSED,199,COMPLETED,REJECTED_SINGLE_MESSAGE,0.0,0,0,у тебя плохо получается читать между строк
2685,Vibe Dev,2026-06-24T17:12:07+00:00,29,NOT_USEFUL,0,EMBEDDED_NO_MATERIAL,single_message_rejected_TOO_SHORT,PROCESSED,PROCESSED,PROCESSED,199,COMPLETED,REJECTED_SINGLE_MESSAGE,0.0,0,1,нет я просто спросил почему..
2686,Vibe Dev,2026-06-24T17:12:15+00:00,21,NOT_USEFUL,0,REPLAYED_NO_EMBEDDING,replay_message_exists_but_no_embedding,PROCESSED,PROCESSED,PROCESSED,199,COMPLETED,REJECTED_SINGLE_MESSAGE,0.0,0,0,Что снова случилось?)
2687,Vibe Dev,2026-06-24T17:12:21+00:00,16,NOT_USEFUL,0,REPLAYED_NO_EMBEDDING,replay_message_exists_but_no_embedding,PROCESSED,PROCESSED,PROCESSED,199,COMPLETED,REJECTED_SINGLE_MESSAGE,,0,0,ты что не видишь
2688,Vibe Dev,2026-06-24T17:12:23+00:00,35,NOT_USEFUL,0,CANDIDATE_ONLY,replay_message_exists_but_no_embedding,PROCESSED,PROCESSED,PROCESSED,199,COMPLETED,REJECTED_SINGLE_MESSAGE,0.0,0,0,а можно ничего не писать в принципе
2689,Vibe Dev,2026-06-24T17:12:28+00:00,3,NOT_USEFUL,0,REPLAYED_NO_EMBEDDING,replay_message_exists_but_no_embedding,PROCESSED,PROCESSED,PROCESSED,199,COMPLETED,REJECTED_SINGLE_MESSAGE,,0,0,нет
2690,Vibe Dev,2026-06-24T17:12:32+00:00,25,NOT_USEFUL,0,CANDIDATE_ONLY,replay_message_exists_but_no_embedding,PROCESSED,PROCESSED,PROCESSED,199,COMPLETED,REJECTED_SINGLE_MESSAGE,0.0,0,0,ты же пишешь это в группу
2691,Vibe Dev,2026-06-24T17:12:34+00:00,51,NOT_USEFUL,14,EMBEDDED_NO_MATERIAL,single_message_rejected_TOO_SHORT,PROCESSED,PROCESSED,PROCESSED,199,COMPLETED,REJECTED_SINGLE_MESSAGE,0.0,0,1,на то что в чате будет дальше это никак не повлияет
2692,Vibe Dev,2026-06-24T17:12:56+00:00,25,NOT_USEFUL,0,EMBEDDED_NO_MATERIAL,single_message_rejected_TOO_SHORT,PROCESSED,PROCESSED,PROCESSED,199,COMPLETED,REJECTED_SINGLE_MESSAGE,0.0,0,1,"тогда не пиши, как хочешь"
2693,Vibe Dev,2026-06-24T17:12:59+00:00,0,NOT_USEFUL,0,REPLAYED_NO_EMBEDDING,text_extraction_empty_or_no_text,PROCESSED,PROCESSED,PROCESSED,199,COMPLETED,REJECTED_SINGLE_MESSAGE,,0,0,
2694,Vibe Dev,2026-06-24T17:13:03+00:00,0,NOT_USEFUL,0,REPLAYED_NO_EMBEDDING,text_extraction_empty_or_no_text,PROCESSED,PROCESSED,PROCESSED,199,COMPLETED,REJECTED_SINGLE_MESSAGE,,0,0,
2695,Vibe Dev,2026-06-24T17:13:07+00:00,26,NOT_USEFUL,0,CANDIDATE_ONLY,replay_message_exists_but_no_embedding,PROCESSED,PROCESSED,PROCESSED,199,COMPLETED,REJECTED_SINGLE_MESSAGE,0.0,0,0,Ну нам же интересно теперь
2696,Vibe Dev,2026-06-24T17:13:32+00:00,51,NOT_USEFUL,0,EMBEDDED_NO_MATERIAL,single_message_rejected_TOO_SHORT,PROCESSED,PROCESSED,PROCESSED,199,COMPLETED,REJECTED_SINGLE_MESSAGE,0.0,0,1,он хочет чтобы его умоляли дать нам ответ почему же
2697,Vibe Dev,2026-06-24T17:13:48+00:00,21,NOT_USEFUL,0,CANDIDATE_ONLY,replay_message_exists_but_no_embedding,PROCESSED,PROCESSED,PROCESSED,199,COMPLETED,REJECTED_SINGLE_MESSAGE,0.0,0,0,фото его прост увидел
2698,Vibe Dev,2026-06-24T17:13:50+00:00,26,NOT_USEFUL,0,EMBEDDED_NO_MATERIAL,single_message_rejected_TOO_SHORT,PROCESSED,PROCESSED,PROCESSED,199,COMPLETED,REJECTED_SINGLE_MESSAGE,0.0,0,1,ломается как первокурсница
2699,Vibe Dev,2026-06-24T17:13:50+00:00,14,NOT_USEFUL,0,REPLAYED_NO_EMBEDDING,replay_message_exists_but_no_embedding,PROCESSED,PROCESSED,PROCESSED,199,COMPLETED,REJECTED_SINGLE_MESSAGE,,0,0,из детских лет
2700,Vibe Dev,2026-06-24T17:13:53+00:00,16,NOT_USEFUL,0,REPLAYED_NO_EMBEDDING,replay_message_exists_but_no_embedding,PROCESSED,PROCESSED,PROCESSED,199,COMPLETED,REJECTED_SINGLE_MESSAGE,,0,0,сразу накинулись
2701,Vibe Dev,2026-06-24T17:13:56+00:00,7,NOT_USEFUL,0,REPLAYED_NO_EMBEDDING,replay_message_exists_but_no_embedding,PROCESSED,PROCESSED,PROCESSED,199,COMPLETED,REJECTED_SINGLE_MESSAGE,0.0,0,0,сливы ?
2702,Vibe Dev,2026-06-24T17:14:09+00:00,25,NOT_USEFUL,0,CANDIDATE_ONLY,replay_message_exists_but_no_embedding,PROCESSED,PROCESSED,PROCESSED,199,COMPLETED,REJECTED_SINGLE_MESSAGE,0.0,0,0,там такая голова огромная
2703,Vibe Dev,2026-06-24T17:14:17+00:00,33,NOT_USEFUL,0,EMBEDDED_NO_MATERIAL,single_message_rejected_TOO_SHORT,PROCESSED,PROCESSED,PROCESSED,199,COMPLETED,REJECTED_SINGLE_MESSAGE,0.0,0,1,он на гитхаб залил свой портрет ?
2704,Vibe Dev,2026-06-24T17:14:20+00:00,26,NOT_USEFUL,0,CANDIDATE_ONLY,replay_message_exists_but_no_embedding,PROCESSED,PROCESSED,PROCESSED,199,COMPLETED,REJECTED_SINGLE_MESSAGE,0.0,0,0,наверное часто ударялся ею
2705,Vibe Dev,2026-06-24T17:14:27+00:00,52,NOT_USEFUL,0,CANDIDATE_ONLY,replay_message_exists_but_no_embedding,PROCESSED,PROCESSED,PROCESSED,199,COMPLETED,REJECTED_SINGLE_MESSAGE,0.0,0,0,чтобы каждый поставил своего директора над монитором
2706,Vibe Dev,2026-06-24T17:14:29+00:00,11,NOT_USEFUL,0,REPLAYED_NO_EMBEDDING,replay_message_exists_but_no_embedding,PROCESSED,PROCESSED,PROCESSED,199,COMPLETED,REJECTED_SINGLE_MESSAGE,0.0,0,0,как в офисе
2707,Vibe Dev,2026-06-24T17:14:38+00:00,26,NOT_USEFUL,0,CANDIDATE_ONLY,replay_message_exists_but_no_embedding,PROCESSED,PROCESSED,PROCESSED,199,COMPLETED,REJECTED_SINGLE_MESSAGE,0.0,0,0,слишком дохуя думал просто
2708,Vibe Dev,2026-06-24T17:14:42+00:00,0,NOT_USEFUL,0,REPLAYED_NO_EMBEDDING,text_extraction_empty_or_no_text,PROCESSED,PROCESSED,PROCESSED,199,COMPLETED,REJECTED_SINGLE_MESSAGE,,0,0,
2709,ОМ: Бэкенд,2026-06-24T18:03:29+00:00,126,NOT_USEFUL,28,INTAKE_PENDING,suppressed_by_scope_no_explicit_auto_setting,PENDING,,,,,,,0,0,"Глупая мысль, знаний везде надо будет только больше и нужен будет скилл в ИИ. Все профессии будут сводится к использованию ИИ"
2710,ОМ: Бэкенд,2026-06-24T18:05:30+00:00,43,NOT_USEFUL,0,INTAKE_PENDING,suppressed_by_scope_no_explicit_auto_setting,PENDING,,,,,,,0,0,вот ПМов заменить на ИИ проще всего кажется
2711,ОМ: Бэкенд,2026-06-24T18:08:33+00:00,80,NOT_USEFUL,10,INTAKE_PENDING,suppressed_by_scope_no_explicit_auto_setting,PENDING,,,,,,,0,0,Можно shell-скриптом по крону заменить Когда будет готово? Подключись ко встрече
2712,Vibe GIG Мастерская,2026-06-24T18:05:34+00:00,24,NOT_USEFUL,0,INTAKE_PENDING,intake_pending_not_queued,PENDING,,,,,,,0,0,Российские серваки нужн?
2713,Vibe GIG Мастерская,2026-06-24T18:07:16+00:00,2,NOT_USEFUL,0,INTAKE_PENDING,intake_pending_not_queued,PENDING,,,,,,,0,0,да
2714,Vibe GIG Мастерская,2026-06-24T18:08:08+00:00,30,NOT_USEFUL,0,INTAKE_PENDING,intake_pending_not_queued,PENDING,,,,,,,0,0,Бл тогда хз. Европейские дохуЯ
2715,Vibe GIG Мастерская,2026-06-24T18:08:09+00:00,1,NOT_USEFUL,0,INTAKE_PENDING,intake_pending_not_queued,PENDING,,,,,,,0,0,о
2716,Vibe GIG Мастерская,2026-06-24T18:08:49+00:00,54,NOT_USEFUL,0,INTAKE_PENDING,intake_pending_not_queued,PENDING,,,,,,,0,0,"второй инсайд по работе с ""Singular"" - промт из 5 слов"
2717,Vibe GIG Мастерская,2026-06-24T18:08:49+00:00,0,NOT_USEFUL,0,INTAKE_SKIPPED,text_extraction_empty_or_no_text,SKIPPED,,,,,,,0,0,
2718,Vibe GIG Мастерская,2026-06-24T18:08:49+00:00,7,NOT_USEFUL,0,INTAKE_PENDING,intake_pending_not_queued,PENDING,,,,,,,0,0,GLM-5.2
2719,Vibe GIG Мастерская,2026-06-24T18:08:49+00:00,177,UNKNOWN_NEEDS_CONTEXT,32,INTAKE_PENDING,intake_pending_not_queued,PENDING,,,,,,,0,0,"мы с @dimachon начали разработку эффективного агентного универсального TUI, который будет в разы удобнее и эффективнее в работе, нежели OpenCode, Droid, Claude Code или подобные"
2720,Vibe GIG Мастерская,2026-06-24T18:08:49+00:00,32,NOT_USEFUL,0,INTAKE_PENDING,intake_pending_not_queued,PENDING,,,,,,,0,0,"проекту присвоено имя ""Singular"""
2721,Vibe GIG Мастерская,2026-06-24T18:08:49+00:00,49,NOT_USEFUL,0,INTAKE_PENDING,intake_pending_not_queued,PENDING,,,,,,,0,0,на данный момент ведется разработка трех проектов
2722,Vibe GIG Мастерская,2026-06-24T18:08:49+00:00,35,NOT_USEFUL,14,INTAKE_PENDING,intake_pending_not_queued,PENDING,,,,,,,0,0,"""Singular"", ""Zoltraak"", ""LLM-Stack"""
2723,Vibe GIG Мастерская,2026-06-24T18:09:37+00:00,262,USEFUL_SIGNAL,56,INTAKE_PENDING,intake_pending_not_queued,PENDING,,,,,,,0,0,"Парни, по поводу китайских прокси Большой вопрос в том, как в именно в агентов их прокидовать, в чаты - ок вставляются, а вот в opencode или hermes я так и не завел Дешёвые да, но именно tools они хитроввебвными схемами подключаются https:/"
2724,Vibe GIG Мастерская,2026-06-24T18:10:09+00:00,141,UNKNOWN_NEEDS_CONTEXT,32,INTAKE_PENDING,intake_pending_not_queued,PENDING,,,,,,,0,0,"здесь продемонстрирован вариант работы ""tactic frontend"" который на голову обходит любой подобный пятисловесный промт из любой другой обертки"
2725,Vibe GIG Мастерская,2026-06-24T18:10:42+00:00,95,NOT_USEFUL,0,INTAKE_PENDING,intake_pending_not_queued,PENDING,,,,,,,0,0,"Ну все же по дешевле они чем у официалов, существенно Там многие на 80% ниже, чем у официалов"
2726,Vibemode,2026-06-24T17:49:43+00:00,145,UNKNOWN_NEEDS_CONTEXT,32,EMBEDDED_NO_MATERIAL,single_message_rejected_LOW_SINGLE_MESSAGE_SCORE,PROCESSED,PROCESSED,PROCESSED,198,COMPLETED,REJECTED_SINGLE_MESSAGE,0.0935,0,1,"Так, последние сутки не заходил, кодекс не запускал. Инструксион есть где-то, куда чего вносить чтобы все работало? ) в конфиг томл меняем адрес?"
2727,Vibemode,2026-06-24T17:50:26+00:00,94,NOT_USEFUL,24,CANDIDATE_ONLY,replay_message_exists_but_no_embedding,PROCESSED,PROCESSED,PROCESSED,200,COMPLETED,REJECTED_SINGLE_MESSAGE,0.0,0,0,"И мы писали, что новый и старый не связаны и чтоб на новом стата была, надо и апи нового юзать"
2728,Vibemode,2026-06-24T17:55:15+00:00,171,DISCUSSION_SEGMENT,40,EMBEDDED_NO_MATERIAL,single_message_rejected_LOW_SINGLE_MESSAGE_SCORE,PROCESSED,PROCESSED,PROCESSED,200,COMPLETED,REJECTED_SINGLE_MESSAGE,0.1007,0,1,"unexpected status 503 Service Unavailable: No provider account is currently available for the requested model., url: https://api.neurogate.space/v1/responses ушла и поха"
2729,Vibemode,2026-06-24T17:56:03+00:00,36,NOT_USEFUL,2,EMBEDDED_NO_MATERIAL,single_message_rejected_TOO_SHORT,PROCESSED,PROCESSED,PROCESSED,200,COMPLETED,REJECTED_SINGLE_MESSAGE,0.0,0,1,https://t.me/c/3919536687/1719/10778
2730,Vibemode,2026-06-24T18:03:33+00:00,23,NOT_USEFUL,0,CANDIDATE_ONLY,replay_message_exists_but_no_embedding,PROCESSED,PROCESSED,PROCESSED,198,COMPLETED,REJECTED_SINGLE_MESSAGE,0.0,0,0,"Да, просто меняем адрес"
2731,Vibemode,2026-06-24T18:03:49+00:00,19,NOT_USEFUL,0,CANDIDATE_ONLY,replay_message_exists_but_no_embedding,PROCESSED,PROCESSED,PROCESSED,198,COMPLETED,REJECTED_SINGLE_MESSAGE,0.0,0,0,"Можно, в статистике"
2732,Vibemode,2026-06-24T18:04:49+00:00,0,NOT_USEFUL,0,REPLAYED_NO_EMBEDDING,text_extraction_empty_or_no_text,PROCESSED,PROCESSED,PROCESSED,201,COMPLETED,REJECTED_SINGLE_MESSAGE,,0,0,
2733,Vibemode,2026-06-24T18:05:12+00:00,38,NOT_USEFUL,2,EMBEDDED_NO_MATERIAL,single_message_rejected_TOO_SHORT,PROCESSED,PROCESSED,PROCESSED,201,COMPLETED,REJECTED_SINGLE_MESSAGE,0.0,0,1,https://t.me/c/3919536687/1719/10778 🍟
2734,Vibemode,2026-06-24T18:06:46+00:00,37,NOT_USEFUL,16,EMBEDDED_NO_MATERIAL,single_message_rejected_TOO_SHORT,PROCESSED,PROCESSED,PROCESSED,201,COMPLETED,REJECTED_SINGLE_MESSAGE,0.0,0,1,https://r-api.vibemod.pro/v1 в конфиг
2735,Паша,2026-06-24T18:09:46+00:00,369,GUIDE_READY,100,EMBEDDED_NO_MATERIAL,single_message_rejected_LOW_SINGLE_MESSAGE_SCORE,PROCESSED,PROCESSED,PROCESSED,202,COMPLETED,REJECTED_SINGLE_MESSAGE,0.3107,0,1,"Мини-гайд по проверке API в Cursor: если внешний OpenAI-compatible endpoint не подключается, сначала проверь base URL — он должен заканчиваться на /v1. Потом проверь, что ключ передаётся как Bearer token, модель указана ровно тем именем, ко"
